Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Apr 19, 2022","Apr 19, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b07jd4yqgk,22,1,4.5455%,$0.24,$0.24,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 21, 2022","Apr 21, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b07mr1t257,5,1,20.0000%,$0.26,$0.26,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b084wgqpg9,8,1,12.5000%,$0.21,$0.21,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 21, 2022","Apr 21, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b08gfdycyv,1,1,100.0000%,$0.26,$0.26,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b08hpdpgyz,1,1,100.0000%,$0.07,$0.07,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 20, 2022","Apr 20, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b08yj7t7br,6,1,16.6667%,$0.25,$0.25,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 20, 2022","Apr 20, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b09k7shc3b,5,1,20.0000%,$0.26,$0.26,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 19, 2022","Apr 19, 2022",Quilt Set,USD,cotton quilt set,cotton quilt set oversize,*,-,b09mdzbsfm,1,1,100.0000%,$0.12,$0.12,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,aqua king size comforter,1,1,100.0000%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 21, 2022","Apr 21, 2022",COMFORTER,USD,1908,1908,*,-,blue king comforter set,1,1,100.0000%,$0.17,$0.17,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 19, 2022","Apr 19, 2022",COMFORTER,USD,1908,1908,*,-,colchas para camas queen,3,1,33.3333%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,comforter king set,3,1,33.3333%,$0.22,$0.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 18, 2022","Apr 18, 2022",COMFORTER,USD,1908,1908,*,-,comforter set king size,7,1,14.2857%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,comforter set queen chevron,2,1,50.0000%,$0.17,$0.17,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,"comforter set white,grey and pink",9,1,11.1111%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 20, 2022","Apr 20, 2022",COMFORTER,USD,1908,1908,*,-,comforter sets pet friendly,3,1,33.3333%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 18, 2022","Apr 18, 2022",COMFORTER,USD,1908,1908,*,-,comforter twin with designs,1,1,100.0000%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 22, 2022","Apr 22, 2022",COMFORTER,USD,1908,1908,*,-,conforters king.size,2,1,50.0000%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 21, 2022","Apr 21, 2022",COMFORTER,USD,1908,1908,*,-,extra large twin comforter set,1,1,100.0000%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 20, 2022","Apr 20, 2022",COMFORTER,USD,1908,1908,*,-,grey and hot pink comforter set,1,1,100.0000%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 20, 2022","Apr 20, 2022",COMFORTER,USD,1908,1908,*,-,hotel stripe comforter set,3,2,66.6667%,$0.19,$0.38,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 19, 2022","Apr 19, 2022",COMFORTER,USD,1908,1908,*,-,jean comforter king,1,1,100.0000%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,king comforter set grey teal,1,1,100.0000%,$0.22,$0.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,light blue comforter,2,1,50.0000%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 18, 2022","Apr 18, 2022",COMFORTER,USD,1908,1908,*,-,luxury comforter set queen,1,1,100.0000%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,luxury pink and white comforter set,3,1,33.3333%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,microfiber comforter set king size,6,1,16.6667%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,pink and grey comforter set,9,1,11.1111%,$0.14,$0.14,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 18, 2022","Apr 18, 2022",COMFORTER,USD,1908,1908,*,-,pink comforter king size clearance,1,1,100.0000%,$0.19,$0.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,pink twin comforter set,4,1,25.0000%,$0.22,$0.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,plush king comforter set,3,1,33.3333%,$0.22,$0.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 19, 2022","Apr 19, 2022",COMFORTER,USD,1908,1908,*,-,plush velvet king comforter set,3,1,33.3333%,$0.23,$0.23,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,ugg comforter king,2,1,50.0000%,$0.22,$0.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 24, 2022","Apr 24, 2022",COMFORTER,USD,1908,1908,*,-,velvet comforter king,9,1,11.1111%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 18, 2022","Apr 18, 2022",COMFORTER,USD,1908,1908,*,-,velvet comforter queen,1,1,100.0000%,$0.18,$0.18,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 23, 2022","Apr 23, 2022",COMFORTER,USD,1908,1908,*,-,velvet quilt king,5,1,20.0000%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
